,Scoring,Start,Start_Frame,Stop,Stop_Frame,Subject,Behaviour,Value,phase,Partner,Initiation,Termination,_event,_interaction_subject_id,_percentage_start,_percentage_stop,_scope,_scoring_id,_social,_subject_id,_type,_type_name,_value,_value_color,_variable_id
500,Conceptofseeing_2023_12_01_PW_Maybe,843.9493201,50637,,,Maybe,choice,unseen,test,,,,TRUE,,0.988926646,0.988926646,3,8082,0,2364,LOOPY_scoring_event_nonsocial,Nonsocial Event,14098,#79ebf3,14081
501,Conceptofseeing_2023_12_01_PW_Maybe,844.4659864,50668,,,Maybe,food_taken,unseen,test,,,,TRUE,,0.989532068,0.989532068,3,8082,0,2364,LOOPY_scoring_event_nonsocial,Nonsocial Event,14112,#cdf379,14083
502,Conceptofseeing_2023_12_01_PW_Maybe,846.3659848,50782,,,Maybe,food_taken,seen,test,,,,TRUE,,0.991758456,0.991758456,3,8082,0,2364,LOOPY_scoring_event_nonsocial,Nonsocial Event,14108,#79a9f3,14083
503,Conceptofseeing_2023_12_08_PW_Aoife,0,0,192.7832446,11567,Aoife,phase,exploration,exploration,,,,FALSE,,0,0.250606638,3,8093,0,2379,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,14086,#e6f379,14080
504,Conceptofseeing_2023_12_08_PW_Aoife,24.56665536,1474,55.08330797,3305,Aoife,latency_first_choice,visible,exploration,,,,FALSE,,0.031935176,0.071604992,3,8093,0,2379,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,14102,#b379f3,14082
505,Conceptofseeing_2023_12_08_PW_Aoife,54.96664136,3298,,,Aoife,choice,seen,exploration,,,,TRUE,,0.071453332,0.071453332,3,8093,0,2379,LOOPY_scoring_event_nonsocial,Nonsocial Event,14097,#f379c8,14081
506,Conceptofseeing_2023_12_08_PW_Aoife,56.78330719,3407,,,Aoife,food_taken,seen,exploration,,,,TRUE,,0.073814889,0.073814889,3,8093,0,2379,LOOPY_scoring_event_nonsocial,Nonsocial Event,14108,#79a9f3,14083
507,Conceptofseeing_2023_12_08_PW_Aoife,149.3165979,8959,150.533264,9032,Aoife,latency_first_choice,non_visible,exploration,,,,FALSE,,0.194102609,0.195684201,3,8093,0,2379,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,14104,#79f390,14082
508,Conceptofseeing_2023_12_08_PW_Aoife,150.533264,9032,,,Aoife,choice,unseen,exploration,,,,TRUE,,0.195684201,0.195684201,3,8093,0,2379,LOOPY_scoring_event_nonsocial,Nonsocial Event,14098,#79ebf3,14081
509,Conceptofseeing_2023_12_08_PW_Aoife,152.09993,9126,,,Aoife,food_taken,unseen,exploration,,,,TRUE,,0.197720773,0.197720773,3,8093,0,2379,LOOPY_scoring_event_nonsocial,Nonsocial Event,14112,#cdf379,14083
510,Conceptofseeing_2023_12_08_PW_Aoife,192.7832446,11567,531.5997553,31896,Aoife,phase,pretest1a,pretest1a,,,,FALSE,,0.250606638,0.691047751,3,8093,0,2379,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,14088,#dc79f3,14080
511,Conceptofseeing_2023_12_08_PW_Aoife,270.4665421,16228,,,Aoife,approach,yes_approach,pretest1a,,,,TRUE,,0.351590259,0.351590259,3,8093,0,2379,LOOPY_scoring_event_nonsocial,Nonsocial Event,15138,#02d779,15136
512,Conceptofseeing_2023_12_08_PW_Aoife,304.883193,18293,,,Aoife,approach,yes_approach,pretest1a,,,,TRUE,,0.396329838,0.396329838,3,8093,0,2379,LOOPY_scoring_event_nonsocial,Nonsocial Event,15138,#02d779,15136
513,Conceptofseeing_2023_12_08_PW_Aoife,356.149836,21369,,,Aoife,approach,yes_approach,pretest1a,,,,TRUE,,0.462973395,0.462973395,3,8093,0,2379,LOOPY_scoring_event_nonsocial,Nonsocial Event,15138,#02d779,15136
514,Conceptofseeing_2023_12_08_PW_Aoife,398.4998165,23910,,,Aoife,approach,yes_approach,pretest1a,,,,TRUE,,0.518025825,0.518025825,3,8093,0,2379,LOOPY_scoring_event_nonsocial,Nonsocial Event,15138,#02d779,15136
515,Conceptofseeing_2023_12_08_PW_Aoife,443.1331293,26588,,,Aoife,approach,yes_approach,pretest1a,,,,TRUE,,0.576046451,0.576046451,3,8093,0,2379,LOOPY_scoring_event_nonsocial,Nonsocial Event,15138,#02d779,15136
516,Conceptofseeing_2023_12_08_PW_Aoife,499.8497699,29991,,,Aoife,approach,no_approach,pretest1a,,,,TRUE,,0.649774677,0.649774677,3,8093,0,2379,LOOPY_scoring_event_nonsocial,Nonsocial Event,15139,#02d779,15136
517,Conceptofseeing_2023_12_08_PW_Aoife,531.6830885,31901,579.5997332,34776,Aoife,phase,pretest2,pretest2,,,,FALSE,,0.691156079,0.753444839,3,8093,0,2379,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,14089,#79f3b8,14080
518,Conceptofseeing_2023_12_08_PW_Aoife,544.9330824,32696,546.2997485,32778,Aoife,latency_first_choice,non_visible,pretest2,,,,FALSE,,0.708380276,0.710156859,3,8093,0,2379,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,14104,#79f390,14082
519,Conceptofseeing_2023_12_08_PW_Aoife,546.2997485,32778,,,Aoife,choice,unseen,pretest2,,,,TRUE,,0.710156859,0.710156859,3,8093,0,2379,LOOPY_scoring_event_nonsocial,Nonsocial Event,14098,#79ebf3,14081
520,Conceptofseeing_2023_12_08_PW_Aoife,547.8830811,32873,,,Aoife,food_taken,unseen,pretest2,,,,TRUE,,0.712215097,0.712215097,3,8093,0,2379,LOOPY_scoring_event_nonsocial,Nonsocial Event,14112,#cdf379,14083
521,Conceptofseeing_2023_12_08_PW_Aoife,550.1497467,33009,,,Aoife,food_taken,seen,pretest2,,,,TRUE,,0.715161626,0.715161626,3,8093,0,2379,LOOPY_scoring_event_nonsocial,Nonsocial Event,14108,#79a9f3,14083
522,Conceptofseeing_2023_12_08_PW_Aoife,579.5997332,34776,657.1996974,39432,Aoife,phase,pretest1b,pretest1b,,,,FALSE,,0.753444839,0.854320132,3,8093,0,2379,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,14090,#f39579,14080
523,Conceptofseeing_2023_12_08_PW_Aoife,586.7997298,35208,,,Aoife,approach,yes_approach,pretest1b,,,,TRUE,,0.762804402,0.762804402,3,8093,0,2379,LOOPY_scoring_event_nonsocial,Nonsocial Event,15138,#02d779,15136
524,Conceptofseeing_2023_12_08_PW_Aoife,641.433038,38486,,,Aoife,approach,no_approach,pretest1b,,,,TRUE,,0.833824422,0.833824422,3,8093,0,2379,LOOPY_scoring_event_nonsocial,Nonsocial Event,15139,#02d779,15136
525,Conceptofseeing_2023_12_08_PW_Aoife,657.1996974,39432,769.2329792,46154,Aoife,phase,test,test,,,,FALSE,,0.854320132,0.999956669,3,8093,0,2379,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,14092,#7981f3,14080
526,Conceptofseeing_2023_12_08_PW_Aoife,751.449654,45087,753.0329866,45182,Aoife,latency_first_choice,visible,test,,,,FALSE,,0.976839414,0.978897651,3,8093,0,2379,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,14102,#b379f3,14082
527,Conceptofseeing_2023_12_08_PW_Aoife,751.9496538,45117,,,Aoife,approach,yes_approach,test,,,,TRUE,,0.977489384,0.977489384,3,8093,0,2379,LOOPY_scoring_event_nonsocial,Nonsocial Event,15138,#02d779,15136
528,Conceptofseeing_2023_12_08_PW_Aoife,753.0329866,45182,,,Aoife,choice,seen,test,,,,TRUE,,0.978897651,0.978897651,3,8093,0,2379,LOOPY_scoring_event_nonsocial,Nonsocial Event,14097,#f379c8,14081
529,Conceptofseeing_2023_12_08_PW_Aoife,754.3163194,45259,,,Aoife,food_taken,seen,test,,,,TRUE,,0.980565907,0.980565907,3,8093,0,2379,LOOPY_scoring_event_nonsocial,Nonsocial Event,14108,#79a9f3,14083
530,Conceptofseeing_2023_12_08_PW_Aoife,755.6329854,45338,,,Aoife,food_taken,unseen,test,,,,TRUE,,0.982277494,0.982277494,3,8093,0,2379,LOOPY_scoring_event_nonsocial,Nonsocial Event,14112,#cdf379,14083
531,Conceptofseeing_2023_12_07_PW_Toffee5,0,0,450.6662455,27040,Toffee5,phase,exploration,exploration,,,,FALSE,,0,0.412591361,3,8094,0,2366,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,14086,#e6f379,14080
532,Conceptofseeing_2023_12_07_PW_Toffee5,80.43325816,4826,82.88325587,4973,Toffee5,latency_first_choice,non_visible,exploration,,,,FALSE,,0.073637792,0.0758808,3,8094,0,2366,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,14104,#79f390,14082
533,Conceptofseeing_2023_12_07_PW_Toffee5,82.88325587,4973,,,Toffee5,choice,unseen,exploration,,,,TRUE,,0.0758808,0.0758808,3,8094,0,2366,LOOPY_scoring_event_nonsocial,Nonsocial Event,14098,#79ebf3,14081
534,Conceptofseeing_2023_12_07_PW_Toffee5,84.08325475,5045,,,Toffee5,food_taken,unseen,exploration,,,,TRUE,,0.076979416,0.076979416,3,8094,0,2366,LOOPY_scoring_event_nonsocial,Nonsocial Event,14112,#cdf379,14083
535,Conceptofseeing_2023_12_07_PW_Toffee5,205.116475,12307,213.6831336,12821,Toffee5,latency_first_choice,non_visible,exploration,,,,FALSE,,0.187787052,0.195629949,3,8094,0,2366,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,14104,#79f390,14082
536,Conceptofseeing_2023_12_07_PW_Toffee5,213.7331336,12824,,,Toffee5,choice,unseen,exploration,,,,TRUE,,0.195675725,0.195675725,3,8094,0,2366,LOOPY_scoring_event_nonsocial,Nonsocial Event,14098,#79ebf3,14081
537,Conceptofseeing_2023_12_07_PW_Toffee5,236.7164454,14203,,,Toffee5,food_taken,seen,exploration,,,,TRUE,,0.216717274,0.216717274,3,8094,0,2366,LOOPY_scoring_event_nonsocial,Nonsocial Event,14108,#79a9f3,14083
538,Conceptofseeing_2023_12_07_PW_Toffee5,323.8996973,19434,331.8330232,19910,Toffee5,latency_first_choice,non_visible,exploration,,,,FALSE,,0.296534782,0.303797855,3,8094,0,2366,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,14104,#79f390,14082
539,Conceptofseeing_2023_12_07_PW_Toffee5,332.0663563,19924,,,Toffee5,choice,unseen,exploration,,,,TRUE,,0.304011474,0.304011474,3,8094,0,2366,LOOPY_scoring_event_nonsocial,Nonsocial Event,14098,#79ebf3,14081
540,Conceptofseeing_2023_12_07_PW_Toffee5,332.3496894,19941,,,Toffee5,food_taken,unseen,exploration,,,,TRUE,,0.30427087,0.30427087,3,8094,0,2366,LOOPY_scoring_event_nonsocial,Nonsocial Event,14112,#cdf379,14083
541,Conceptofseeing_2023_12_07_PW_Toffee5,422.6662716,25360,425.1662693,25510,Toffee5,latency_first_choice,visible,exploration,,,,FALSE,,0.386956986,0.38924577,3,8094,0,2366,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,14102,#b379f3,14082
542,Conceptofseeing_2023_12_07_PW_Toffee5,425.1662693,25510,,,Toffee5,choice,seen,exploration,,,,TRUE,,0.38924577,0.38924577,3,8094,0,2366,LOOPY_scoring_event_nonsocial,Nonsocial Event,14097,#f379c8,14081
543,Conceptofseeing_2023_12_07_PW_Toffee5,426.0496018,25563,,,Toffee5,food_taken,seen,exploration,,,,TRUE,,0.390054473,0.390054473,3,8094,0,2366,LOOPY_scoring_event_nonsocial,Nonsocial Event,14108,#79a9f3,14083
544,Conceptofseeing_2023_12_07_PW_Toffee5,450.6662455,27040,772.6492779,46359,Toffee5,phase,pretest1a,pretest1a,,,,FALSE,,0.412591361,0.707371409,3,8094,0,2366,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,14088,#dc79f3,14080
545,Conceptofseeing_2023_12_07_PW_Toffee5,719.432661,43166,,,Toffee5,approach,no_approach,pretest1a,,,,TRUE,,0.658650838,0.658650838,3,8094,0,2366,LOOPY_scoring_event_nonsocial,Nonsocial Event,15139,#02d779,15136
546,Conceptofseeing_2023_12_07_PW_Toffee5,772.6492779,46359,820.5158998,49231,Toffee5,phase,pretest2,pretest2,,,,FALSE,,0.707371409,0.751193982,3,8094,0,2366,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,14089,#79f3b8,14080
547,Conceptofseeing_2023_12_07_PW_Toffee5,781.9992692,46920,794.8325905,47690,Toffee5,latency_first_choice,non_visible,pretest2,,,,FALSE,,0.715931459,0.727680547,3,8094,0,2366,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,14104,#79f390,14082
548,Conceptofseeing_2023_12_07_PW_Toffee5,794.8325905,47690,,,Toffee5,choice,unseen,pretest2,,,,TRUE,,0.727680547,0.727680547,3,8094,0,2366,LOOPY_scoring_event_nonsocial,Nonsocial Event,14098,#79ebf3,14081
549,Conceptofseeing_2023_12_07_PW_Toffee5,795.7992563,47748,,,Toffee5,food_taken,unseen,pretest2,,,,TRUE,,0.728565543,0.728565543,3,8094,0,2366,LOOPY_scoring_event_nonsocial,Nonsocial Event,14112,#cdf379,14083
550,Conceptofseeing_2023_12_07_PW_Toffee5,797.1659216,47830,,,Toffee5,food_taken,seen,pretest2,,,,TRUE,,0.729816745,0.729816745,3,8094,0,2366,LOOPY_scoring_event_nonsocial,Nonsocial Event,14108,#79a9f3,14083
551,Conceptofseeing_2023_12_07_PW_Toffee5,820.5158998,49231,889.8991683,53394,Toffee5,phase,pretest1b,pretest1b,,,,FALSE,,0.751193982,0.814715352,3,8094,0,2366,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,14090,#f39579,14080
552,Conceptofseeing_2023_12_07_PW_Toffee5,880.1325108,52808,,,Toffee5,approach,no_approach,pretest1b,,,,TRUE,,0.805773838,0.805773838,3,8094,0,2366,LOOPY_scoring_event_nonsocial,Nonsocial Event,15139,#02d779,15136
553,Conceptofseeing_2023_12_07_PW_Toffee5,889.8991683,53394,1092.265646,65536,Toffee5,phase,test,test,,,,FALSE,,0.814715352,0.999984741,3,8094,0,2366,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,14092,#7981f3,14080
554,Conceptofseeing_2023_12_07_PW_Toffee5,1080.89899,64854,1082.782321,64967,Toffee5,latency_first_choice,visible,test,,,,FALSE,,0.989578406,0.991302623,3,8094,0,2366,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,14102,#b379f3,14082
555,Conceptofseeing_2023_12_07_PW_Toffee5,1081.282323,64877,,,Toffee5,approach,yes_approach,test,,,,TRUE,,0.989929353,0.989929353,3,8094,0,2366,LOOPY_scoring_event_nonsocial,Nonsocial Event,15138,#02d779,15136
556,Conceptofseeing_2023_12_07_PW_Toffee5,1082.782321,64967,,,Toffee5,choice,seen,test,,,,TRUE,,0.991302623,0.991302623,3,8094,0,2366,LOOPY_scoring_event_nonsocial,Nonsocial Event,14097,#f379c8,14081
557,Conceptofseeing_2023_12_07_PW_Toffee5,1083.332321,65000,,,Toffee5,food_taken,seen,test,,,,TRUE,,0.991806155,0.991806155,3,8094,0,2366,LOOPY_scoring_event_nonsocial,Nonsocial Event,14108,#79a9f3,14083
558,Conceptofseeing_2023_12_07_PW_Toffee5,1084.965653,65098,,,Toffee5,food_taken,unseen,test,,,,TRUE,,0.993301494,0.993301494,3,8094,0,2366,LOOPY_scoring_event_nonsocial,Nonsocial Event,14112,#cdf379,14083
559,Conceptofseeing_2023_12_01_PW_Rose´,0,0,224.0333333,6721,Rosé,phase,exploration,exploration,,,,FALSE,,0,0.314256324,3,8095,0,2362,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,14086,#e6f379,14080
560,Conceptofseeing_2023_12_01_PW_Rose´,46.76666667,1403,48,1440,Rosé,latency_first_choice,visible,exploration,,,,FALSE,,0.065600598,0.067330621,3,8095,0,2362,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,14102,#b379f3,14082
561,Conceptofseeing_2023_12_01_PW_Rose´,48,1440,,,Rosé,choice,seen,exploration,,,,TRUE,,0.067330621,0.067330621,3,8095,0,2362,LOOPY_scoring_event_nonsocial,Nonsocial Event,14097,#f379c8,14081
562,Conceptofseeing_2023_12_01_PW_Rose´,50.26666667,1508,,,Rosé,food_taken,seen,exploration,,,,TRUE,,0.070510123,0.070510123,3,8095,0,2362,LOOPY_scoring_event_nonsocial,Nonsocial Event,14108,#79a9f3,14083
563,Conceptofseeing_2023_12_01_PW_Rose´,162.9,4887,163.9,4917,Rosé,latency_first_choice,non_visible,exploration,,,,FALSE,,0.228503296,0.229906018,3,8095,0,2362,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,14104,#79f390,14082
564,Conceptofseeing_2023_12_01_PW_Rose´,163.9,4917,,,Rosé,choice,unseen,exploration,,,,TRUE,,0.229906018,0.229906018,3,8095,0,2362,LOOPY_scoring_event_nonsocial,Nonsocial Event,14098,#79ebf3,14081
565,Conceptofseeing_2023_12_01_PW_Rose´,165.1666667,4955,,,Rosé,food_taken,unseen,exploration,,,,TRUE,,0.231682798,0.231682798,3,8095,0,2362,LOOPY_scoring_event_nonsocial,Nonsocial Event,14112,#cdf379,14083
566,Conceptofseeing_2023_12_01_PW_Rose´,224.0333333,6721,270,8100,Rosé,phase,pretest1a,pretest1a,,,,FALSE,,0.314256324,0.378734745,3,8095,0,2362,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,14088,#dc79f3,14080
567,Conceptofseeing_2023_12_01_PW_Rose´,241.2,7236,,,Rosé,approach,yes_approach,pretest1a,,,,TRUE,,0.338336373,0.338336373,3,8095,0,2362,LOOPY_scoring_event_nonsocial,Nonsocial Event,15138,#02d779,15136
568,Conceptofseeing_2023_12_01_PW_Rose´,268.1,8043,,,Rosé,approach,no_approach,pretest1a,,,,TRUE,,0.376069575,0.376069575,3,8095,0,2362,LOOPY_scoring_event_nonsocial,Nonsocial Event,15139,#02d779,15136
569,Conceptofseeing_2023_12_01_PW_Rose´,270,8100,372.9333333,11188,Rosé,phase,pretest2,pretest2,,,,FALSE,,0.378734745,0.523121522,3,8095,0,2362,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,14089,#79f3b8,14080
570,Conceptofseeing_2023_12_01_PW_Rose´,352.7333333,10582,354.0666667,10622,Rosé,latency_first_choice,visible,pretest2,,,,FALSE,,0.494786553,0.496656848,3,8095,0,2362,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,14102,#b379f3,14082
571,Conceptofseeing_2023_12_01_PW_Rose´,354.0666667,10622,,,Rosé,choice,seen,pretest2,,,,TRUE,,0.496656848,0.496656848,3,8095,0,2362,LOOPY_scoring_event_nonsocial,Nonsocial Event,14097,#f379c8,14081
572,Conceptofseeing_2023_12_01_PW_Rose´,354.9,10647,,,Rosé,food_taken,seen,pretest2,,,,TRUE,,0.497825782,0.497825782,3,8095,0,2362,LOOPY_scoring_event_nonsocial,Nonsocial Event,14108,#79a9f3,14083
573,Conceptofseeing_2023_12_01_PW_Rose´,356.8666667,10706,,,Rosé,food_taken,unseen,pretest2,,,,TRUE,,0.500584467,0.500584467,3,8095,0,2362,LOOPY_scoring_event_nonsocial,Nonsocial Event,14112,#cdf379,14083
574,Conceptofseeing_2023_12_01_PW_Rose´,372.9333333,11188,504.4666667,15134,Rosé,phase,pretest1b,pretest1b,,,,FALSE,,0.523121522,0.707626128,3,8095,0,2362,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,14090,#f39579,14080
575,Conceptofseeing_2023_12_01_PW_Rose´,418.3666667,12551,,,Rosé,approach,yes_approach,pretest1b,,,,TRUE,,0.586851826,0.586851826,3,8095,0,2362,LOOPY_scoring_event_nonsocial,Nonsocial Event,15138,#02d779,15136
576,Conceptofseeing_2023_12_01_PW_Rose´,482.7,14481,,,Rosé,approach,no_approach,pretest1b,,,,TRUE,,0.677093562,0.677093562,3,8095,0,2362,LOOPY_scoring_event_nonsocial,Nonsocial Event,15139,#02d779,15136
577,Conceptofseeing_2023_12_01_PW_Rose´,504.4666667,15134,712.8666667,21386,Rosé,phase,test,test,,,,FALSE,,0.707626128,0.999953243,3,8095,0,2362,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,14092,#7981f3,14080
578,Conceptofseeing_2023_12_01_PW_Rose´,694.2333333,20827,695.5333333,20866,Rosé,latency_first_choice,visible,test,,,,FALSE,,0.973815869,0.975639407,3,8095,0,2362,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,14102,#b379f3,14082
579,Conceptofseeing_2023_12_01_PW_Rose´,694.5333333,20836,,,Rosé,approach,yes_approach,test,,,,TRUE,,0.974236686,0.974236686,3,8095,0,2362,LOOPY_scoring_event_nonsocial,Nonsocial Event,15138,#02d779,15136
580,Conceptofseeing_2023_12_01_PW_Rose´,695.5333333,20866,,,Rosé,choice,seen,test,,,,TRUE,,0.975639407,0.975639407,3,8095,0,2362,LOOPY_scoring_event_nonsocial,Nonsocial Event,14097,#f379c8,14081
581,Conceptofseeing_2023_12_01_PW_Rose´,696.1666667,20885,,,Rosé,food_taken,seen,test,,,,TRUE,,0.976527797,0.976527797,3,8095,0,2362,LOOPY_scoring_event_nonsocial,Nonsocial Event,14108,#79a9f3,14083
582,Conceptofseeing_2023_12_01_PW_Rose´,698.3666667,20951,,,Rosé,food_taken,unseen,test,,,,TRUE,,0.979613784,0.979613784,3,8095,0,2362,LOOPY_scoring_event_nonsocial,Nonsocial Event,14112,#cdf379,14083
583,Conceptofseeing_2023_12_08_PW_Bo,0.4999998,30,345.3498619,20721,Bo,phase,exploration,exploration,,,,FALSE,,0.000564674,0.390020328,3,8098,0,2383,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,14086,#e6f379,14080
584,Conceptofseeing_2023_12_08_PW_Bo,83.94996642,5037,119.8166187,7189,Bo,latency_first_choice,visible,exploration,,,,FALSE,,0.094808764,0.135314712,3,8098,0,2383,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,14102,#b379f3,14082
585,Conceptofseeing_2023_12_08_PW_Bo,119.8166187,7189,,,Bo,choice,seen,exploration,,,,TRUE,,0.135314712,0.135314712,3,8098,0,2383,LOOPY_scoring_event_nonsocial,Nonsocial Event,14097,#f379c8,14081
586,Conceptofseeing_2023_12_08_PW_Bo,122.4666177,7348,,,Bo,food_taken,seen,exploration,,,,TRUE,,0.138307484,0.138307484,3,8098,0,2383,LOOPY_scoring_event_nonsocial,Nonsocial Event,14108,#79a9f3,14083
587,Conceptofseeing_2023_12_08_PW_Bo,226.2665762,13576,227.4332424,13646,Bo,latency_first_choice,non_visible,exploration,,,,FALSE,,0.255533805,0.256851378,3,8098,0,2383,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,14104,#79f390,14082
588,Conceptofseeing_2023_12_08_PW_Bo,227.4332424,13646,,,Bo,choice,unseen,exploration,,,,TRUE,,0.256851378,0.256851378,3,8098,0,2383,LOOPY_scoring_event_nonsocial,Nonsocial Event,14098,#79ebf3,14081
589,Conceptofseeing_2023_12_08_PW_Bo,229.266575,13756,,,Bo,food_taken,unseen,exploration,,,,TRUE,,0.258921849,0.258921849,3,8098,0,2383,LOOPY_scoring_event_nonsocial,Nonsocial Event,14112,#cdf379,14083
590,Conceptofseeing_2023_12_08_PW_Bo,345.3498619,20721,478.7498085,28725,Bo,phase,pretest1a,pretest1a,,,,FALSE,,0.390020328,0.54067535,3,8098,0,2383,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,14088,#dc79f3,14080
591,Conceptofseeing_2023_12_08_PW_Bo,444.9664887,26698,,,Bo,approach,no_approach,pretest1a,,,,TRUE,,0.502522211,0.502522211,3,8098,0,2383,LOOPY_scoring_event_nonsocial,Nonsocial Event,15139,#02d779,15136
592,Conceptofseeing_2023_12_08_PW_Bo,478.7498085,28725,530.5331211,31832,Bo,phase,pretest2,pretest2,,,,FALSE,,0.54067535,0.599156754,3,8098,0,2383,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,14089,#79f3b8,14080
593,Conceptofseeing_2023_12_08_PW_Bo,511.5164621,30691,513.0664615,30784,Bo,latency_first_choice,visible,pretest2,,,,FALSE,,0.577680319,0.579430809,3,8098,0,2383,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,14102,#b379f3,14082
594,Conceptofseeing_2023_12_08_PW_Bo,513.0664615,30784,,,Bo,choice,seen,pretest2,,,,TRUE,,0.579430809,0.579430809,3,8098,0,2383,LOOPY_scoring_event_nonsocial,Nonsocial Event,14097,#f379c8,14081
595,Conceptofseeing_2023_12_08_PW_Bo,513.9331278,30836,,,Bo,food_taken,seen,pretest2,,,,TRUE,,0.580409577,0.580409577,3,8098,0,2383,LOOPY_scoring_event_nonsocial,Nonsocial Event,14108,#79a9f3,14083
596,Conceptofseeing_2023_12_08_PW_Bo,519.0164591,31141,,,Bo,food_taken,unseen,pretest2,,,,TRUE,,0.586150429,0.586150429,3,8098,0,2383,LOOPY_scoring_event_nonsocial,Nonsocial Event,14112,#cdf379,14083
597,Conceptofseeing_2023_12_08_PW_Bo,530.5331211,31832,632.7664136,37966,Bo,phase,pretest1b,pretest1b,,,,FALSE,,0.599156754,0.714613763,3,8098,0,2383,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,14090,#f39579,14080
598,Conceptofseeing_2023_12_08_PW_Bo,565.4664405,33928,,,Bo,approach,yes_approach,pretest1b,,,,TRUE,,0.638608643,0.638608643,3,8098,0,2383,LOOPY_scoring_event_nonsocial,Nonsocial Event,15138,#02d779,15136
599,Conceptofseeing_2023_12_08_PW_Bo,631.1830809,37871,,,Bo,approach,no_approach,pretest1b,,,,TRUE,,0.712825629,0.712825629,3,8098,0,2383,LOOPY_scoring_event_nonsocial,Nonsocial Event,15139,#02d779,15136
600,Conceptofseeing_2023_12_08_PW_Bo,632.7664136,37966,885.4496458,53127,Bo,phase,test,test,,,,FALSE,,0.714613763,0.999981178,3,8098,0,2383,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,14092,#7981f3,14080
601,Conceptofseeing_2023_12_08_PW_Bo,854.5829915,51275,872.2163178,52333,Bo,latency_first_choice,non_visible,test,,,,FALSE,,0.96512197,0.985036139,3,8098,0,2383,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,14104,#79f390,14082
602,Conceptofseeing_2023_12_08_PW_Bo,870.3163186,52219,,,Bo,approach,yes_approach,test,,,,TRUE,,0.982890378,0.982890378,3,8098,0,2383,LOOPY_scoring_event_nonsocial,Nonsocial Event,15138,#02d779,15136
603,Conceptofseeing_2023_12_08_PW_Bo,872.3829844,52343,,,Bo,choice,unseen,test,,,,TRUE,,0.985224364,0.985224364,3,8098,0,2383,LOOPY_scoring_event_nonsocial,Nonsocial Event,14098,#79ebf3,14081
604,Conceptofseeing_2023_12_08_PW_Bo,874.2996503,52458,,,Bo,food_taken,unseen,test,,,,TRUE,,0.987388947,0.987388947,3,8098,0,2383,LOOPY_scoring_event_nonsocial,Nonsocial Event,14112,#cdf379,14083
605,Conceptofseeing_2023_12_08_PW_Bo,878.9163151,52735,,,Bo,food_taken,seen,test,,,,TRUE,,0.992602771,0.992602771,3,8098,0,2383,LOOPY_scoring_event_nonsocial,Nonsocial Event,14108,#79a9f3,14083
606,Conceptofseeing_2023_12_08_PW_Sophi,0,0,252.55,15153,Sophi,phase,exploration,exploration,,,,FALSE,,0,0.147129361,3,8099,0,2384,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,14086,#e6f379,14080
607,Conceptofseeing_2023_12_08_PW_Sophi,40.96666667,2458,46.96666667,2818,Sophi,latency_first_choice,non_visible,exploration,,,,FALSE,,0.023866163,0.027361614,3,8099,0,2384,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,14104,#79f390,14082
